180.76.15.bff,2017-03-20 00:00:54,2017-03-20 00:00:54,1,1
180.76.15.bge,2017-03-20 00:00:54,2017-03-20 00:00:54,1,1
180.76.15.djf,2017-03-20 00:00:54,2017-03-20 00:00:54,1,1
180.76.15.fed,2017-03-20 00:00:54,2017-03-20 00:00:54,1,1
180.76.15.fhi,2017-03-20 00:00:54,2017-03-20 00:00:54,1,1
180.76.15.fie,2017-03-20 00:00:54,2017-03-20 00:00:54,1,1
198.140.184.jbj,2017-03-20 00:00:54,2017-03-20 00:00:54,1,1
217.69.133.fdf,2017-03-20 00:00:54,2017-03-20 00:00:54,1,1
50.174.21.iji,2017-03-20 00:00:54,2017-03-20 00:00:54,1,1
62.65.39.jcf,2017-03-20 00:00:54,2017-03-20 00:00:54,1,2
71.58.94.ahd,2017-03-20 00:00:54,2017-03-20 00:00:54,1,1
121.40.94.bcj,2017-03-20 00:00:51,2017-03-20 00:00:55,5,6
121.40.66.aie,2017-03-20 00:00:52,2017-03-20 00:00:55,4,8
31.205.43.ehg,2017-03-20 00:00:53,2017-03-20 00:00:55,3,2
121.40.66.bch,2017-03-20 00:00:54,2017-03-20 00:00:55,2,2
100.38.117.bjg,2017-03-20 00:00:55,2017-03-20 00:00:55,1,1
138.201.187.bdc,2017-03-20 00:00:55,2017-03-20 00:00:55,1,2
163.231.6.fef,2017-03-20 00:00:55,2017-03-20 00:00:55,1,3
180.76.15.ceb,2017-03-20 00:00:55,2017-03-20 00:00:55,1,1
180.76.15.eja,2017-03-20 00:00:55,2017-03-20 00:00:55,1,1
199.67.131.bgd,2017-03-20 00:00:55,2017-03-20 00:00:55,1,1
217.69.133.jdd,2017-03-20 00:00:55,2017-03-20 00:00:55,1,1
23.29.37.gfj,2017-03-20 00:00:55,2017-03-20 00:00:55,1,1
38.116.36.bjg,2017-03-20 00:00:55,2017-03-20 00:00:55,1,1
66.249.66.gge,2017-03-20 00:00:55,2017-03-20 00:00:55,1,1
73.219.228.bhj,2017-03-20 00:00:55,2017-03-20 00:00:55,1,1
75.70.142.jja,2017-03-20 00:00:55,2017-03-20 00:00:55,1,1
155.97.73.jag,2017-03-20 00:00:46,2017-03-20 00:00:56,11,38
100.43.85.ggf,2017-03-20 00:00:53,2017-03-20 00:00:56,4,3
103.225.160.beg,2017-03-20 00:00:54,2017-03-20 00:00:56,3,3
121.40.65.ebc,2017-03-20 00:00:54,2017-03-20 00:00:56,3,4
180.76.15.jcf,2017-03-20 00:00:55,2017-03-20 00:00:56,2,2
106.120.188.hhg,2017-03-20 00:00:56,2017-03-20 00:00:56,1,1
123.126.113.hgj,2017-03-20 00:00:56,2017-03-20 00:00:56,1,1
180.76.15.gha,2017-03-20 00:00:56,2017-03-20 00:00:56,1,1
185.25.32.fdh,2017-03-20 00:00:56,2017-03-20 00:00:56,1,1
217.69.133.gjc,2017-03-20 00:00:56,2017-03-20 00:00:56,1,1
218.30.103.aie,2017-03-20 00:00:56,2017-03-20 00:00:56,1,1
64.124.25.jig,2017-03-20 00:00:56,2017-03-20 00:00:56,1,6
73.222.151.efh,2017-03-20 00:00:56,2017-03-20 00:00:56,1,1
70.75.194.bfc,2017-03-20 00:00:33,2017-03-20 00:00:57,25,136
157.55.39.dea,2017-03-20 00:00:55,2017-03-20 00:00:57,3,2
72.80.22.bah,2017-03-20 00:00:55,2017-03-20 00:00:57,3,2
49.81.19.dgd,2017-03-20 00:00:56,2017-03-20 00:00:57,2,2
121.40.161.haf,2017-03-20 00:00:57,2017-03-20 00:00:57,1,2
121.40.63.gig,2017-03-20 00:00:57,2017-03-20 00:00:57,1,2
121.40.66.gjj,2017-03-20 00:00:57,2017-03-20 00:00:57,1,2
125.209.235.cca,2017-03-20 00:00:57,2017-03-20 00:00:57,1,1
180.76.15.fgg,2017-03-20 00:00:57,2017-03-20 00:00:57,1,1
180.76.15.jbh,2017-03-20 00:00:57,2017-03-20 00:00:57,1,1
199.168.44.fhi,2017-03-20 00:00:57,2017-03-20 00:00:57,1,1
206.180.165.jcd,2017-03-20 00:00:57,2017-03-20 00:00:57,1,2
35.165.12.abj,2017-03-20 00:00:57,2017-03-20 00:00:57,1,8
174.78.92.iji,2017-03-20 00:00:01,2017-03-20 00:00:58,58,180
5.255.250.ahg,2017-03-20 00:00:50,2017-03-20 00:00:58,9,7
180.76.15.ahf,2017-03-20 00:00:57,2017-03-20 00:00:58,2,2
117.136.79.jeb,2017-03-20 00:00:58,2017-03-20 00:00:58,1,1
122.159.249.eff,2017-03-20 00:00:58,2017-03-20 00:00:58,1,1
180.76.15.fie,2017-03-20 00:00:58,2017-03-20 00:00:58,1,1
180.76.15.fjf,2017-03-20 00:00:58,2017-03-20 00:00:58,1,1
186.19.10.idd,2017-03-20 00:00:58,2017-03-20 00:00:58,1,1
199.67.131.bgd,2017-03-20 00:00:58,2017-03-20 00:00:58,1,1
217.69.133.ggf,2017-03-20 00:00:58,2017-03-20 00:00:58,1,1
63.248.208.dda,2017-03-20 00:00:58,2017-03-20 00:00:58,1,1
66.249.66.ccg,2017-03-20 00:00:44,2017-03-20 00:00:59,16,33
180.76.15.bgd,2017-03-20 00:00:57,2017-03-20 00:00:59,3,2
121.40.162.ebc,2017-03-20 00:00:58,2017-03-20 00:00:59,2,2
180.76.15.fhi,2017-03-20 00:00:58,2017-03-20 00:00:59,2,2
72.15.154.eca,2017-03-20 00:00:58,2017-03-20 00:00:59,2,20
121.40.49.dff,2017-03-20 00:00:59,2017-03-20 00:00:59,1,2
123.126.113.gfj,2017-03-20 00:00:59,2017-03-20 00:00:59,1,1
180.76.15.jde,2017-03-20 00:00:59,2017-03-20 00:00:59,1,1
209.237.237.hjf,2017-03-20 00:00:59,2017-03-20 00:00:59,1,1
27.75.80.gfj,2017-03-20 00:00:59,2017-03-20 00:00:59,1,1
61.12.94.jfc,2017-03-20 00:00:59,2017-03-20 00:00:59,1,1
62.65.39.jcf,2017-03-20 00:00:59,2017-03-20 00:00:59,1,2
63.243.252.gjh,2017-03-20 00:00:59,2017-03-20 00:00:59,1,1
8.45.141.jfc,2017-03-20 00:00:59,2017-03-20 00:00:59,1,1
47.184.165.aej,2017-03-20 00:00:55,2017-03-20 00:01:00,6,4
38.140.198.fdh,2017-03-20 00:00:58,2017-03-20 00:01:00,3,8
121.40.65.ebc,2017-03-20 00:00:59,2017-03-20 00:01:00,2,4
52.6.151.gbi,2017-03-20 00:00:59,2017-03-20 00:01:00,2,2
64.131.116.dce,2017-03-20 00:00:59,2017-03-20 00:01:00,2,8
121.40.66.aie,2017-03-20 00:01:00,2017-03-20 00:01:00,1,4
123.126.113.bcj,2017-03-20 00:01:00,2017-03-20 00:01:00,1,1
123.126.113.cib,2017-03-20 00:01:00,2017-03-20 00:01:00,1,1
180.76.15.eja,2017-03-20 00:01:00,2017-03-20 00:01:00,1,1
185.25.32.fdh,2017-03-20 00:01:00,2017-03-20 00:01:00,1,1
199.168.44.fhi,2017-03-20 00:01:00,2017-03-20 00:01:00,1,1
206.180.165.jcd,2017-03-20 00:01:00,2017-03-20 00:01:00,1,2
220.181.124.gee,2017-03-20 00:01:00,2017-03-20 00:01:00,1,1
50.174.21.iji,2017-03-20 00:01:00,2017-03-20 00:01:00,1,1
66.249.66.hgh,2017-03-20 00:01:00,2017-03-20 00:01:00,1,1
75.70.142.jja,2017-03-20 00:01:00,2017-03-20 00:01:00,1,1
85.96.216.bdf,2017-03-20 00:01:00,2017-03-20 00:01:00,1,1
96.242.223.gae,2017-03-20 00:01:00,2017-03-20 00:01:00,1,1
72.192.131.dda,2017-03-20 00:00:54,2017-03-20 00:01:01,8,8
54.173.181.ghf,2017-03-20 00:00:58,2017-03-20 00:01:01,4,4
103.225.160.beg,2017-03-20 00:01:01,2017-03-20 00:01:01,1,1
104.189.119.cib,2017-03-20 00:01:01,2017-03-20 00:01:01,1,1
123.126.113.ahf,2017-03-20 00:01:01,2017-03-20 00:01:01,1,1
125.209.235.abj,2017-03-20 00:01:01,2017-03-20 00:01:01,1,1
180.76.15.jij,2017-03-20 00:01:01,2017-03-20 00:01:01,1,1
186.19.10.idd,2017-03-20 00:01:01,2017-03-20 00:01:01,1,1
205.174.8.ech,2017-03-20 00:01:01,2017-03-20 00:01:01,1,1
220.181.124.eag,2017-03-20 00:01:01,2017-03-20 00:01:01,1,1
23.101.145.fca,2017-03-20 00:01:01,2017-03-20 00:01:01,1,1
23.101.153.efc,2017-03-20 00:01:01,2017-03-20 00:01:01,1,1
27.27.172.aca,2017-03-20 00:01:01,2017-03-20 00:01:01,1,1
47.209.11.jbh,2017-03-20 00:01:01,2017-03-20 00:01:01,1,1
52.27.240.jda,2017-03-20 00:01:01,2017-03-20 00:01:01,1,1
67.78.96.gjj,2017-03-20 00:01:01,2017-03-20 00:01:01,1,1
73.222.151.efh,2017-03-20 00:01:01,2017-03-20 00:01:01,1,1
101.127.2.ffb,2017-03-20 00:00:39,2017-03-20 00:01:02,24,22
207.241.226.hjf,2017-03-20 00:01:00,2017-03-20 00:01:02,3,2
104.196.213.ebi,2017-03-20 00:01:01,2017-03-20 00:01:02,2,2
64.124.25.jig,2017-03-20 00:01:01,2017-03-20 00:01:02,2,8
64.57.81.eib,2017-03-20 00:01:01,2017-03-20 00:01:02,2,4
106.38.241.iee,2017-03-20 00:01:02,2017-03-20 00:01:02,1,1
117.136.79.jeb,2017-03-20 00:01:02,2017-03-20 00:01:02,1,1
121.40.63.gig,2017-03-20 00:01:02,2017-03-20 00:01:02,1,2
163.172.71.jij,2017-03-20 00:01:02,2017-03-20 00:01:02,1,2
180.76.15.bch,2017-03-20 00:01:02,2017-03-20 00:01:02,1,1
180.76.15.fed,2017-03-20 00:01:02,2017-03-20 00:01:02,1,1
207.46.13.fcg,2017-03-20 00:01:02,2017-03-20 00:01:02,1,1
209.237.237.hjf,2017-03-20 00:01:02,2017-03-20 00:01:02,1,1
40.77.169.eda,2017-03-20 00:01:02,2017-03-20 00:01:02,1,1
49.81.19.dgd,2017-03-20 00:01:02,2017-03-20 00:01:02,1,2
66.249.66.fdb,2017-03-20 00:00:31,2017-03-20 00:01:03,33,66
141.160.13.ihd,2017-03-20 00:00:45,2017-03-20 00:01:03,19,29
180.76.15.jcf,2017-03-20 00:01:01,2017-03-20 00:01:03,3,3
180.76.15.bge,2017-03-20 00:01:02,2017-03-20 00:01:03,2,2
123.126.113.jgj,2017-03-20 00:01:03,2017-03-20 00:01:03,1,1
123.255.27.fed,2017-03-20 00:01:03,2017-03-20 00:01:03,1,1
128.103.186.fdh,2017-03-20 00:01:03,2017-03-20 00:01:03,1,1
173.66.187.djf,2017-03-20 00:01:03,2017-03-20 00:01:03,1,1
180.76.15.bgj,2017-03-20 00:01:03,2017-03-20 00:01:03,1,1
187.161.93.ede,2017-03-20 00:01:03,2017-03-20 00:01:03,1,1
38.116.36.bjg,2017-03-20 00:01:03,2017-03-20 00:01:03,1,1
46.229.168.bhj,2017-03-20 00:01:03,2017-03-20 00:01:03,1,1
66.249.66.hgh,2017-03-20 00:01:03,2017-03-20 00:01:03,1,1
104.155.127.aha,2017-03-20 00:00:01,2017-03-20 00:01:04,64,55
185.25.32.fjb,2017-03-20 00:00:45,2017-03-20 00:01:04,20,25
100.43.85.ggf,2017-03-20 00:01:01,2017-03-20 00:01:04,4,3
104.239.231.fab,2017-03-20 00:01:02,2017-03-20 00:01:04,3,10
128.0.171.ajg,2017-03-20 00:01:02,2017-03-20 00:01:04,3,10
104.239.230.fgd,2017-03-20 00:01:03,2017-03-20 00:01:04,2,10
162.218.138.ahf,2017-03-20 00:01:03,2017-03-20 00:01:04,2,8
69.191.249.caa,2017-03-20 00:01:03,2017-03-20 00:01:04,2,3
69.191.249.ghe,2017-03-20 00:01:03,2017-03-20 00:01:04,2,4
72.15.154.eca,2017-03-20 00:01:03,2017-03-20 00:01:04,2,20
115.113.198.fef,2017-03-20 00:01:04,2017-03-20 00:01:04,1,6
121.40.49.dff,2017-03-20 00:01:04,2017-03-20 00:01:04,1,2
157.55.39.ecb,2017-03-20 00:01:04,2017-03-20 00:01:04,1,6
180.76.15.gjc,2017-03-20 00:01:04,2017-03-20 00:01:04,1,1
206.180.165.jcd,2017-03-20 00:01:04,2017-03-20 00:01:04,1,2
217.69.133.ech,2017-03-20 00:01:04,2017-03-20 00:01:04,1,1
47.209.11.jbh,2017-03-20 00:01:04,2017-03-20 00:01:04,1,1
62.65.39.jcf,2017-03-20 00:01:04,2017-03-20 00:01:04,1,2
69.191.249.aag,2017-03-20 00:01:04,2017-03-20 00:01:04,1,1
69.191.249.bcf,2017-03-20 00:01:04,2017-03-20 00:01:04,1,1
69.191.249.bdh,2017-03-20 00:01:04,2017-03-20 00:01:04,1,1
69.191.249.bgg,2017-03-20 00:01:04,2017-03-20 00:01:04,1,1
69.191.249.cga,2017-03-20 00:01:04,2017-03-20 00:01:04,1,1
69.191.249.chj,2017-03-20 00:01:04,2017-03-20 00:01:04,1,1
69.191.249.fhc,2017-03-20 00:01:04,2017-03-20 00:01:04,1,4
69.191.249.gge,2017-03-20 00:01:04,2017-03-20 00:01:04,1,1
69.191.249.hbh,2017-03-20 00:01:04,2017-03-20 00:01:04,1,1
207.241.226.gcd,2017-03-20 00:00:40,2017-03-20 00:01:05,26,20
100.38.108.eag,2017-03-20 00:01:04,2017-03-20 00:01:05,2,10
52.91.42.ajc,2017-03-20 00:01:04,2017-03-20 00:01:05,2,100
69.191.249.eaj,2017-03-20 00:01:04,2017-03-20 00:01:05,2,2
69.191.249.eff,2017-03-20 00:01:04,2017-03-20 00:01:05,2,4
107.136.117.bgg,2017-03-20 00:01:05,2017-03-20 00:01:05,1,1
121.40.162.ebc,2017-03-20 00:01:05,2017-03-20 00:01:05,1,2
125.209.235.efj,2017-03-20 00:01:05,2017-03-20 00:01:05,1,1
130.75.236.fdf,2017-03-20 00:01:05,2017-03-20 00:01:05,1,1
180.76.15.bch,2017-03-20 00:01:05,2017-03-20 00:01:05,1,1
180.76.15.fhi,2017-03-20 00:01:05,2017-03-20 00:01:05,1,1
180.76.15.fib,2017-03-20 00:01:05,2017-03-20 00:01:05,1,1
23.29.37.gfj,2017-03-20 00:01:05,2017-03-20 00:01:05,1,1
50.174.21.iji,2017-03-20 00:01:05,2017-03-20 00:01:05,1,1
69.191.249.ijh,2017-03-20 00:01:05,2017-03-20 00:01:05,1,1
71.58.94.ahd,2017-03-20 00:01:05,2017-03-20 00:01:05,1,1
77.23.180.idh,2017-03-20 00:01:05,2017-03-20 00:01:05,1,1
96.242.223.gae,2017-03-20 00:01:05,2017-03-20 00:01:05,1,1
50.116.50.fdf,2017-03-20 00:00:53,2017-03-20 00:01:06,14,23
77.88.47.dea,2017-03-20 00:00:58,2017-03-20 00:01:06,9,6
157.55.39.dea,2017-03-20 00:01:02,2017-03-20 00:01:06,5,5
121.40.65.ebc,2017-03-20 00:01:03,2017-03-20 00:01:06,4,12
64.124.25.jig,2017-03-20 00:01:05,2017-03-20 00:01:06,2,6
101.127.2.ffb,2017-03-20 00:01:06,2017-03-20 00:01:06,1,2
104.189.119.cib,2017-03-20 00:01:06,2017-03-20 00:01:06,1,1
106.38.241.fih,2017-03-20 00:01:06,2017-03-20 00:01:06,1,1
121.40.66.bch,2017-03-20 00:01:06,2017-03-20 00:01:06,1,2
180.76.15.haa,2017-03-20 00:01:06,2017-03-20 00:01:06,1,1
180.76.15.iji,2017-03-20 00:01:06,2017-03-20 00:01:06,1,1
207.46.13.fbb,2017-03-20 00:01:06,2017-03-20 00:01:06,1,1
217.69.133.eja,2017-03-20 00:01:06,2017-03-20 00:01:06,1,1
218.30.103.eci,2017-03-20 00:01:06,2017-03-20 00:01:06,1,1
54.173.181.ghf,2017-03-20 00:01:06,2017-03-20 00:01:06,1,4
71.83.46.iae,2017-03-20 00:01:06,2017-03-20 00:01:06,1,1
94.62.133.bjg,2017-03-20 00:01:06,2017-03-20 00:01:06,1,1
60.173.241.hgj,2017-03-20 00:00:39,2017-03-20 00:01:07,29,40
218.94.86.gcd,2017-03-20 00:00:55,2017-03-20 00:01:07,13,40
40.77.167.cfi,2017-03-20 00:01:00,2017-03-20 00:01:07,8,25
180.76.15.jhd,2017-03-20 00:01:06,2017-03-20 00:01:07,2,2
72.47.244.bji,2017-03-20 00:01:06,2017-03-20 00:01:07,2,4
106.120.188.hhg,2017-03-20 00:01:07,2017-03-20 00:01:07,1,1
173.227.174.jde,2017-03-20 00:01:07,2017-03-20 00:01:07,1,1
180.76.15.bge,2017-03-20 00:01:07,2017-03-20 00:01:07,1,1
180.76.15.fed,2017-03-20 00:01:07,2017-03-20 00:01:07,1,1
180.76.15.ihf,2017-03-20 00:01:07,2017-03-20 00:01:07,1,1
190.213.134.iei,2017-03-20 00:01:07,2017-03-20 00:01:07,1,1
206.180.165.jcd,2017-03-20 00:01:07,2017-03-20 00:01:07,1,2
217.69.133.ggf,2017-03-20 00:01:07,2017-03-20 00:01:07,1,1
36.110.147.hhj,2017-03-20 00:01:07,2017-03-20 00:01:07,1,1
38.116.36.bjg,2017-03-20 00:01:07,2017-03-20 00:01:07,1,1
52.26.78.fgi,2017-03-20 00:01:07,2017-03-20 00:01:07,1,8
52.73.130.fhf,2017-03-20 00:01:07,2017-03-20 00:01:07,1,1
54.164.24.fib,2017-03-20 00:00:00,2017-03-20 00:01:08,69,782
73.222.151.efh,2017-03-20 00:01:06,2017-03-20 00:01:08,3,2
121.40.63.gig,2017-03-20 00:01:07,2017-03-20 00:01:08,2,2
106.120.173.gee,2017-03-20 00:01:08,2017-03-20 00:01:08,1,1
163.231.6.gai,2017-03-20 00:01:08,2017-03-20 00:01:08,1,2
178.255.215.edc,2017-03-20 00:01:08,2017-03-20 00:01:08,1,1
180.76.15.abf,2017-03-20 00:01:08,2017-03-20 00:01:08,1,1
180.76.15.bff,2017-03-20 00:01:08,2017-03-20 00:01:08,1,1
180.76.15.fbb,2017-03-20 00:01:08,2017-03-20 00:01:08,1,1
180.76.15.hgj,2017-03-20 00:01:08,2017-03-20 00:01:08,1,1
180.76.15.idd,2017-03-20 00:01:08,2017-03-20 00:01:08,1,1
27.242.130.jeh,2017-03-20 00:01:08,2017-03-20 00:01:08,1,2
40.77.169.aah,2017-03-20 00:01:08,2017-03-20 00:01:08,1,2
47.184.165.aej,2017-03-20 00:01:08,2017-03-20 00:01:08,1,1
72.15.154.eca,2017-03-20 00:01:08,2017-03-20 00:01:08,1,20
72.47.244.fed,2017-03-20 00:01:08,2017-03-20 00:01:08,1,2
38.140.198.fdh,2017-03-20 00:01:08,2017-03-20 00:01:09,2,8
12.130.124.dea,2017-03-20 00:01:09,2017-03-20 00:01:09,1,1
125.209.235.hhi,2017-03-20 00:01:09,2017-03-20 00:01:09,1,1
180.76.15.aca,2017-03-20 00:01:09,2017-03-20 00:01:09,1,1
180.76.15.fab,2017-03-20 00:01:09,2017-03-20 00:01:09,1,1
217.69.133.aba,2017-03-20 00:01:09,2017-03-20 00:01:09,1,1
222.127.40.hfe,2017-03-20 00:01:09,2017-03-20 00:01:09,1,1
54.202.50.ecg,2017-03-20 00:01:09,2017-03-20 00:01:09,1,1
64.209.89.haf,2017-03-20 00:01:09,2017-03-20 00:01:09,1,1
69.191.249.gge,2017-03-20 00:01:09,2017-03-20 00:01:09,1,1
69.191.249.gig,2017-03-20 00:01:09,2017-03-20 00:01:09,1,1
69.191.249.hbh,2017-03-20 00:01:09,2017-03-20 00:01:09,1,1
71.84.49.jig,2017-03-20 00:01:09,2017-03-20 00:01:09,1,1
92.246.211.jja,2017-03-20 00:01:09,2017-03-20 00:01:09,1,1
5.255.250.ahg,2017-03-20 00:01:05,2017-03-20 00:01:10,6,4
199.168.44.fhi,2017-03-20 00:01:08,2017-03-20 00:01:10,3,2
69.191.249.aag,2017-03-20 00:01:08,2017-03-20 00:01:10,3,3
69.191.249.eff,2017-03-20 00:01:08,2017-03-20 00:01:10,3,3
121.40.120.iee,2017-03-20 00:01:09,2017-03-20 00:01:10,2,4
121.40.65.ebc,2017-03-20 00:01:09,2017-03-20 00:01:10,2,2
180.76.15.gha,2017-03-20 00:01:09,2017-03-20 00:01:10,2,2
69.191.249.ijh,2017-03-20 00:01:09,2017-03-20 00:01:10,2,2
69.191.249.jag,2017-03-20 00:01:09,2017-03-20 00:01:10,2,2
101.127.2.ffb,2017-03-20 00:01:10,2017-03-20 00:01:10,1,2
106.120.173.icd,2017-03-20 00:01:10,2017-03-20 00:01:10,1,1
180.76.15.eag,2017-03-20 00:01:10,2017-03-20 00:01:10,1,1
199.67.140.ajc,2017-03-20 00:01:10,2017-03-20 00:01:10,1,1
206.180.165.jcd,2017-03-20 00:01:10,2017-03-20 00:01:10,1,2
207.225.148.jad,2017-03-20 00:01:10,2017-03-20 00:01:10,1,1
217.69.133.gjc,2017-03-20 00:01:10,2017-03-20 00:01:10,1,1
220.181.108.geh,2017-03-20 00:01:10,2017-03-20 00:01:10,1,2
50.28.104.djc,2017-03-20 00:01:10,2017-03-20 00:01:10,1,4
54.172.71.fgi,2017-03-20 00:01:10,2017-03-20 00:01:10,1,2
62.65.39.jcf,2017-03-20 00:01:10,2017-03-20 00:01:10,1,2
63.243.252.ahg,2017-03-20 00:01:10,2017-03-20 00:01:10,1,1
69.191.249.eaj,2017-03-20 00:01:10,2017-03-20 00:01:10,1,1
72.192.131.dda,2017-03-20 00:01:05,2017-03-20 00:01:11,7,8
104.196.213.ebi,2017-03-20 00:01:08,2017-03-20 00:01:11,4,4
121.40.161.haf,2017-03-20 00:01:10,2017-03-20 00:01:11,2,2
69.191.249.bdh,2017-03-20 00:01:10,2017-03-20 00:01:11,2,2
121.40.66.aie,2017-03-20 00:01:11,2017-03-20 00:01:11,1,2
157.55.39.ecb,2017-03-20 00:01:11,2017-03-20 00:01:11,1,5
163.172.71.jda,2017-03-20 00:01:11,2017-03-20 00:01:11,1,2
178.255.215.edc,2017-03-20 00:01:11,2017-03-20 00:01:11,1,1
180.76.15.edd,2017-03-20 00:01:11,2017-03-20 00:01:11,1,1
36.110.147.igh,2017-03-20 00:01:11,2017-03-20 00:01:11,1,1
49.81.19.dgd,2017-03-20 00:01:11,2017-03-20 00:01:11,1,2
52.27.240.jda,2017-03-20 00:01:11,2017-03-20 00:01:11,1,1
64.57.81.eib,2017-03-20 00:01:11,2017-03-20 00:01:11,1,2
69.191.249.bcf,2017-03-20 00:01:11,2017-03-20 00:01:11,1,1
69.196.253.bch,2017-03-20 00:01:11,2017-03-20 00:01:11,1,1
198.202.70.jie,2017-03-20 00:01:05,2017-03-20 00:01:12,8,11
69.191.249.ghe,2017-03-20 00:01:09,2017-03-20 00:01:12,4,3
121.40.158.hec,2017-03-20 00:01:10,2017-03-20 00:01:12,3,6
35.185.12.gbi,2017-03-20 00:01:10,2017-03-20 00:01:12,3,4
142.4.217.fib,2017-03-20 00:01:11,2017-03-20 00:01:12,2,6
72.15.154.eca,2017-03-20 00:01:11,2017-03-20 00:01:12,2,21
121.40.49.dff,2017-03-20 00:01:12,2017-03-20 00:01:12,1,2
123.126.113.dcg,2017-03-20 00:01:12,2017-03-20 00:01:12,1,1
180.76.15.bff,2017-03-20 00:01:12,2017-03-20 00:01:12,1,1
180.76.15.fhi,2017-03-20 00:01:12,2017-03-20 00:01:12,1,1
180.76.15.iee,2017-03-20 00:01:12,2017-03-20 00:01:12,1,1
180.76.15.jhi,2017-03-20 00:01:12,2017-03-20 00:01:12,1,1
63.231.154.dci,2017-03-20 00:01:12,2017-03-20 00:01:12,1,1
64.124.25.jig,2017-03-20 00:01:12,2017-03-20 00:01:12,1,6
64.209.89.haf,2017-03-20 00:01:12,2017-03-20 00:01:12,1,1
69.191.249.caa,2017-03-20 00:01:12,2017-03-20 00:01:12,1,1
64.131.116.hhi,2017-03-20 00:01:07,2017-03-20 00:01:13,7,20
69.191.249.cga,2017-03-20 00:01:09,2017-03-20 00:01:13,5,3
207.241.226.gcd,2017-03-20 00:01:10,2017-03-20 00:01:13,4,4
157.55.39.dea,2017-03-20 00:01:11,2017-03-20 00:01:13,3,2
180.76.15.igj,2017-03-20 00:01:11,2017-03-20 00:01:13,3,2
180.76.15.jdj,2017-03-20 00:01:11,2017-03-20 00:01:13,3,2
23.101.153.efc,2017-03-20 00:01:12,2017-03-20 00:01:13,2,2
52.43.95.fjb,2017-03-20 00:01:12,2017-03-20 00:01:13,2,9
123.126.113.jgj,2017-03-20 00:01:13,2017-03-20 00:01:13,1,1
125.209.235.dda,2017-03-20 00:01:13,2017-03-20 00:01:13,1,1
128.103.186.fdh,2017-03-20 00:01:13,2017-03-20 00:01:13,1,1
180.76.15.aba,2017-03-20 00:01:13,2017-03-20 00:01:13,1,1
180.76.15.ihf,2017-03-20 00:01:13,2017-03-20 00:01:13,1,1
184.189.239.cib,2017-03-20 00:01:13,2017-03-20 00:01:13,1,1
217.69.133.gjc,2017-03-20 00:01:13,2017-03-20 00:01:13,1,1
69.191.249.aag,2017-03-20 00:01:13,2017-03-20 00:01:13,1,1
69.191.249.hbh,2017-03-20 00:01:13,2017-03-20 00:01:13,1,1
69.191.249.ijh,2017-03-20 00:01:13,2017-03-20 00:01:13,1,1
73.4.74.eja,2017-03-20 00:00:00,2017-03-20 00:01:14,75,123
54.165.71.jbf,2017-03-20 00:00:50,2017-03-20 00:01:14,25,63
180.76.15.jcf,2017-03-20 00:01:10,2017-03-20 00:01:14,5,3
138.201.187.bdc,2017-03-20 00:01:12,2017-03-20 00:01:14,3,12
217.69.133.fdf,2017-03-20 00:01:12,2017-03-20 00:01:14,3,2
120.26.124.hbc,2017-03-20 00:01:13,2017-03-20 00:01:14,2,2
68.175.127.bdc,2017-03-20 00:01:13,2017-03-20 00:01:14,2,2
101.127.2.ffb,2017-03-20 00:01:14,2017-03-20 00:01:14,1,2
159.53.46.iee,2017-03-20 00:01:14,2017-03-20 00:01:14,1,1
180.76.15.bge,2017-03-20 00:01:14,2017-03-20 00:01:14,1,1
180.76.15.eja,2017-03-20 00:01:14,2017-03-20 00:01:14,1,1
180.76.15.jbf,2017-03-20 00:01:14,2017-03-20 00:01:14,1,1
206.180.165.jcd,2017-03-20 00:01:14,2017-03-20 00:01:14,1,2
64.57.81.eib,2017-03-20 00:01:14,2017-03-20 00:01:14,1,2
68.173.27.bff,2017-03-20 00:01:14,2017-03-20 00:01:14,1,1
69.191.249.bdh,2017-03-20 00:01:14,2017-03-20 00:01:14,1,1
73.222.151.efh,2017-03-20 00:01:14,2017-03-20 00:01:14,1,1
49.77.238.ghf,2017-03-20 00:00:53,2017-03-20 00:01:15,23,50
100.43.85.ggf,2017-03-20 00:01:10,2017-03-20 00:01:15,6,5
180.76.15.bch,2017-03-20 00:01:14,2017-03-20 00:01:15,2,2
217.174.255.dgd,2017-03-20 00:01:14,2017-03-20 00:01:15,2,110
163.172.68.jgj,2017-03-20 00:01:15,2017-03-20 00:01:15,1,1
180.76.15.haa,2017-03-20 00:01:15,2017-03-20 00:01:15,1,1
180.76.15.iee,2017-03-20 00:01:15,2017-03-20 00:01:15,1,1
199.96.158.cah,2017-03-20 00:01:15,2017-03-20 00:01:15,1,1
35.161.17.ejd,2017-03-20 00:01:15,2017-03-20 00:01:15,1,1
47.209.11.jbh,2017-03-20 00:01:15,2017-03-20 00:01:15,1,1
62.65.39.jcf,2017-03-20 00:01:15,2017-03-20 00:01:15,1,2
66.249.66.hgh,2017-03-20 00:01:15,2017-03-20 00:01:15,1,1
68.117.32.ahg,2017-03-20 00:01:15,2017-03-20 00:01:15,1,1
94.62.133.bjg,2017-03-20 00:01:15,2017-03-20 00:01:15,1,1
96.242.2.aca,2017-03-20 00:01:15,2017-03-20 00:01:15,1,1
103.225.160.beg,2017-03-20 00:01:14,2017-03-20 00:01:16,3,2
